league,date,game,actual,line,postPrediction,edge,overProbability,underProbability,evOver,evUnder,decisionSide,decisionReason,actualSide,correct,profit,draftDelta,draftConfidence,draftSignal,draftSignalReason,topPickEffects
LEC,2026-02-23,G2 Esports vs Movistar KOI,31,26.5,27.51,1.01,0.5521,0.4479,-0.0062,-0.1938,,EV baixo,over,,0,0.81,0.784,over,edge valido,ADC Ashe +1.98 | SUP Seraphine +1.98 | TOP Ornn -1.73 | JUNGLE Jarvan IV +1.59 | JUNGLE Xin Zhao +1.49
LEC,2026-02-23,G2 Esports vs Movistar KOI,36,27.5,26.89,-0.61,0.4683,0.5317,-0.157,-0.043,,EV baixo,over,,0,-0.18,0.783,neutral,under bloqueado,MID Ahri -2.23 | SUP Lulu -1.66 | ADC Corki +1.1 | SUP Rakan +0.77 | ADC Yunara +0.58
LEC,2026-02-27,GIANTX vs Karmine Corp,30,25.5,26.34,0.84,0.5431,0.4569,-0.0224,-0.1776,,EV baixo,over,,0,0.41,0.808,over,edge valido,ADC Ashe +1.87 | SUP Seraphine +1.87 | TOP Ornn -1.72 | ADC Jhin -1.4 | JUNGLE Jarvan IV +1.1
LEC,2026-02-27,GIANTX vs Karmine Corp,19,24.5,24.72,0.22,0.5114,0.4886,-0.0795,-0.1205,,EV baixo,under,,0,-0.14,0.761,neutral,under bloqueado,MID Aurora -1.46 | JUNGLE Dr. Mundo -1.08 | ADC Corki +0.73 | ADC Ezreal +0.49 | JUNGLE Aatrox -0.42
LEC,2026-02-27,GIANTX vs Karmine Corp,29,24.5,24.58,0.08,0.5044,0.4956,-0.0921,-0.1079,,EV baixo,over,,0,-0.14,0.653,neutral,under bloqueado,MID Ahri -1.68 | ADC Xayah +1.62 | TOP Gnar -1.27 | TOP Kennen +1.19 | JUNGLE Naafiri -1.12
LEC,2026-02-28,Movistar KOI vs Karmine Corp,21,26.5,27.09,0.59,0.5308,0.4692,-0.0446,-0.1554,,EV baixo,under,,0,0.58,0.817,over,edge valido,JUNGLE Jarvan IV +1.29 | SUP Alistar +1.01 | MID Azir +0.84 | SUP Rakan +0.81 | TOP Ambessa -0.66
LEC,2026-02-28,Movistar KOI vs Karmine Corp,19,26.5,27.59,1.09,0.5565,0.4435,0.0017,-0.2017,,EV baixo,under,,0,0.94,0.764,over,edge valido,ADC Ashe +2.12 | SUP Seraphine +2.12 | MID Aurora -1.59 | JUNGLE Xin Zhao +1.43 | TOP Zaahen +1.32
LEC,2026-02-28,Movistar KOI vs Karmine Corp,28,25.5,25.77,0.27,0.5141,0.4859,-0.0746,-0.1254,,EV baixo,over,,0,0.46,0.669,over,edge valido,TOP Renekton +2.1 | TOP Jayce +2.05 | ADC Kaisa +1.44 | JUNGLE Qiyana -0.96 | ADC Jhin -0.67
LEC,2026-02-28,Movistar KOI vs Karmine Corp,14,25.5,25.86,0.36,0.5188,0.4812,-0.0662,-0.1338,,EV baixo,under,,0,0.21,0.721,over,edge valido,ADC Corki +1.34 | MID Ahri -1.18 | MID Viktor +1.03 | TOP Gnar -0.81 | JUNGLE Malphite +0.73
LEC,2026-02-28,Movistar KOI vs Karmine Corp,19,24.5,24.31,-0.19,0.4903,0.5097,-0.1174,-0.0826,,EV baixo,under,,0,0.02,0.533,neutral,confiança baixa,TOP KSante +1.01 | ADC Lucian +0.6 | ADC Kalista -0.45 | SUP Renata Glasc -0.45 | MID Galio -0.34
LEC,2026-03-01,G2 Esports vs Karmine Corp,22,24.5,25.36,0.86,0.5444,0.4556,-0.02,-0.18,,EV baixo,under,,0,0.62,0.735,over,edge valido,JUNGLE Jarvan IV +2.37 | SUP Bard +2.31 | MID Orianna +1.34 | SUP Nami +0.85 | MID Galio -0.53
LEC,2026-03-01,G2 Esports vs Karmine Corp,20,24.5,25.6,1.1,0.5569,0.4431,0.0025,-0.2025,,EV baixo,under,,0,0.84,0.714,over,edge valido,ADC Ashe +2.09 | SUP Seraphine +2.09 | MID Ryze +1.51 | ADC Ezreal +1.5 | MID Taliyah +1.33
LEC,2026-03-01,G2 Esports vs Karmine Corp,28,23.5,24.61,1.11,0.5577,0.4423,0.0038,-0.2038,,EV baixo,over,,0,0.91,0.784,over,edge valido,TOP Rumble +2.32 | ADC Corki +2.19 | JUNGLE Pantheon +1.91 | SUP Nautilus +1.6 | JUNGLE Wukong +1.42
LEC,2026-03-01,G2 Esports vs Karmine Corp,27,24.5,25.11,0.61,0.5321,0.4679,-0.0423,-0.1577,,EV baixo,over,,0,1.11,0.751,over,edge valido,TOP Renekton +2.54 | JUNGLE Xin Zhao +2.37 | ADC Xayah +2.29 | SUP Rakan +1.92 | ADC Yunara +1.83
LEC,2026-03-01,G2 Esports vs Karmine Corp,43,24.5,24.77,0.27,0.5144,0.4856,-0.074,-0.126,,EV baixo,over,,0,0.6,0.697,over,edge valido,SUP Alistar +2.14 | ADC Kaisa +1.97 | MID Anivia +1.77 | MID Aurora -1.38 | TOP Sion +1.27
LEC,2026-03-28,GIANTX vs Fnatic,20,24.5,25.31,0.81,0.5417,0.4583,-0.0249,-0.1751,,EV baixo,under,,0,0.37,0.75,over,edge valido,JUNGLE Xin Zhao +1.44 | ADC Ashe +1.11 | SUP Seraphine +1.11 | TOP Sion +0.95 | SUP Karma -0.95
LEC,2026-03-28,GIANTX vs Fnatic,25,23.5,24.25,0.75,0.5385,0.4615,-0.0306,-0.1694,,EV baixo,over,,0,0.27,0.808,over,edge valido,TOP Rumble +1.48 | MID Ahri -1.43 | ADC Corki +1.33 | ADC Yunara +1.14 | SUP Lulu -1.03
LEC,2026-03-28,GIANTX vs Fnatic,35,23.5,24.48,0.98,0.5506,0.4494,-0.0089,-0.1911,,EV baixo,over,,0,0.82,0.777,over,edge valido,MID Akali +2.31 | TOP Renekton +2.09 | SUP Rakan +1.28 | ADC Sivir +1.07 | TOP Gnar -1.01
LEC,2026-03-28,Team Vitality vs Karmine Corp,26,25.5,25.81,0.31,0.5161,0.4839,-0.0709,-0.1291,,EV baixo,over,,0,0.33,0.744,over,edge valido,TOP Renekton +2.18 | SUP Bard +1.28 | MID Galio -1.25 | JUNGLE Xin Zhao +1.14 | TOP Aurora +1.03
LEC,2026-03-28,Team Vitality vs Karmine Corp,42,25.5,26.07,0.57,0.5299,0.4701,-0.0462,-0.1538,,EV baixo,over,,0,0.51,0.791,over,edge valido,JUNGLE Jarvan IV +1.34 | MID Azir +1.21 | SUP Rakan +1.12 | TOP Ambessa -0.9 | JUNGLE Wukong +0.74
LEC,2026-03-28,Team Vitality vs Karmine Corp,29,27.5,26.53,-0.97,0.4499,0.5501,-0.1902,-0.0098,,EV baixo,over,,0,-0.73,0.782,neutral,under bloqueado,MID Ahri -2.03 | SUP Karma -1.7 | JUNGLE Naafiri -1.43 | ADC Jhin -1.2 | JUNGLE Nocturne -0.85
LEC,2026-03-28,Movistar KOI vs Natus Vincere,29,26.5,25.78,-0.72,0.4625,0.5375,-0.1675,-0.0325,,EV baixo,over,,0,-0.54,0.766,neutral,under bloqueado,SUP Karma -1.64 | MID Aurora -1.58 | TOP Ornn -1.33 | JUNGLE Aatrox -1.05 | ADC Sivir +0.79
LEC,2026-03-28,Movistar KOI vs Natus Vincere,20,27.5,27.13,-0.37,0.4809,0.5191,-0.1344,-0.0656,,EV baixo,under,,0,-0.04,0.818,neutral,under bloqueado,JUNGLE Ambessa +2.17 | ADC Jhin -1.21 | JUNGLE Nocturne -0.81 | MID Azir +0.6 | TOP Shen -0.56
LEC,2026-03-28,Movistar KOI vs Natus Vincere,44,26.5,26.06,-0.44,0.4771,0.5229,-0.1413,-0.0587,,EV baixo,over,,0,-0.17,0.724,neutral,under bloqueado,MID Ahri -1.77 | TOP Gwen -1.71 | ADC Xayah +1.38 | TOP Gnar -1.25 | SUP Rakan +1.01
LEC,2026-03-29,Team Heretics vs SK Gaming,24,28.5,27.84,-0.66,0.4663,0.5337,-0.1606,-0.0394,,EV baixo,under,,0,-0.81,0.802,neutral,under bloqueado,SUP Karma -1.83 | MID Aurora -1.66 | TOP Ambessa -1.28 | TOP KSante -0.93 | SUP Nami -0.77
LEC,2026-03-29,SK Gaming vs Team Heretics,36,28.5,28.52,0.02,0.5012,0.4988,-0.0978,-0.1022,,EV baixo,over,,0,0.12,0.821,over,edge valido,MID Akali +2.26 | JUNGLE Nocturne -1.24 | JUNGLE Zaahen +0.89 | MID Orianna -0.75 | SUP Alistar +0.65
LEC,2026-03-29,SK Gaming vs Team Heretics,33,29.5,29.59,0.09,0.5045,0.4955,-0.0919,-0.1081,,EV baixo,over,,0,-0.21,0.624,neutral,under bloqueado,TOP Gnar -1.23 | TOP Kennen +0.98 | SUP Milio -0.82 | JUNGLE Skarner +0.76 | ADC Yunara -0.71
LEC,2026-03-29,Movistar KOI vs Fnatic,30,30.5,29.21,-1.29,0.4342,0.5658,-0.2185,0.0185,,EV baixo,under,,0,-0.83,0.847,neutral,under bloqueado,SUP Lulu -2.27 | MID Aurora -1.96 | SUP Nami -1.1 | TOP Renekton +1.08 | ADC Yunara -0.78
LEC,2026-03-29,Movistar KOI vs Fnatic,32,30.5,29.07,-1.43,0.4266,0.5734,-0.2321,0.0321,,EV baixo,over,,0,-1.09,0.816,neutral,under bloqueado,ADC Jhin -1.98 | MID Ahri -1.66 | ADC Aphelios -1.43 | TOP KSante -1.34 | JUNGLE Vi -1.15
LEC,2026-03-30,SK Gaming vs Natus Vincere,27,30.5,30.01,-0.49,0.4744,0.5256,-0.1461,-0.0539,,EV baixo,under,,0,-0.9,0.84,neutral,under bloqueado,TOP KSante -1.39 | MID Ryze -1.17 | JUNGLE Vi -1.15 | SUP Nami -1.12 | ADC Corki -0.46
LEC,2026-03-30,SK Gaming vs Natus Vincere,46,30.5,29.16,-1.34,0.4305,0.5695,-0.225,0.025,,EV baixo,over,,0,-0.94,0.773,neutral,under bloqueado,MID Aurora -1.83 | TOP Ambessa -1.66 | JUNGLE Aatrox -1.53 | MID Ahri -1.47 | SUP Neeko -0.79
LEC,2026-03-30,SK Gaming vs Natus Vincere,23,32.5,31.24,-1.26,0.4361,0.5639,-0.215,0.015,,EV baixo,under,,0,-1.09,0.718,neutral,under bloqueado,JUNGLE Dr. Mundo -2.63 | SUP Lulu -2.62 | ADC Aphelios -1.87 | MID Yone -1.65 | ADC Yunara -1.53
LEC,2026-03-30,Team Vitality vs Team Heretics,20,31.5,30.59,-0.91,0.4536,0.5464,-0.1836,-0.0164,,EV baixo,under,,0,-0.51,0.827,neutral,under bloqueado,TOP KSante -1.66 | SUP Nami -1.37 | JUNGLE Pantheon -1.08 | MID Azir -0.68 | ADC Ezreal -0.6
LEC,2026-03-30,Team Vitality vs Team Heretics,19,29.5,28.49,-1.01,0.4486,0.5514,-0.1926,-0.0074,,EV baixo,under,,0,-0.85,0.796,neutral,under bloqueado,SUP Lulu -2.3 | ADC Caitlyn -1.96 | ADC Jinx -1.56 | MID Viktor -1.32 | TOP Sion -0.6
LEC,2026-04-04,SK Gaming vs Shifters,20,29.5,29.17,-0.33,0.4831,0.5169,-0.1304,-0.0696,,EV baixo,under,,0,-0.53,0.85,neutral,under bloqueado,SUP Lulu -2.25 | SUP Nami -0.91 | TOP Gnar -0.86 | MID Ryze -0.62 | MID Orianna -0.6
LEC,2026-04-04,SK Gaming vs Shifters,48,27.5,28.54,1.04,0.553,0.447,-0.0045,-0.1955,,EV baixo,over,,0,0.62,0.787,over,edge valido,MID Akali +2.65 | ADC Xayah +2.15 | JUNGLE Dr. Mundo -1.62 | MID Viktor -1.42 | SUP Rakan +1.22
LEC,2026-04-04,G2 Esports vs Team Heretics,16,28.5,27.84,-0.66,0.4669,0.5331,-0.1595,-0.0405,,EV baixo,under,,0,-0.78,0.786,neutral,under bloqueado,SUP Karma -2.12 | TOP Shen -1.27 | JUNGLE Xin Zhao -0.74 | ADC Ezreal -0.73 | ADC Ashe -0.5
LEC,2026-04-04,G2 Esports vs Team Heretics,18,27.5,27.7,0.2,0.5097,0.4903,-0.0825,-0.1175,,EV baixo,under,,0,0.4,0.765,over,edge valido,MID Akali +2.8 | TOP Poppy -1.36 | ADC Sivir +1.15 | SUP Alistar +0.86 | TOP KSante -0.78
LEC,2026-04-04,Team Vitality vs Natus Vincere,25,27.5,27.91,0.41,0.5202,0.4798,-0.0636,-0.1364,,EV baixo,under,,0,0.08,0.851,over,edge valido,JUNGLE Jarvan IV +0.97 | ADC Corki +0.92 | SUP Nami -0.76 | TOP Gnar -0.75 | TOP Rumble +0.58
LEC,2026-04-04,Team Vitality vs Natus Vincere,33,26.5,26.71,0.21,0.5105,0.4895,-0.0811,-0.1189,,EV baixo,over,,0,-0.05,0.795,neutral,under bloqueado,SUP Lulu -2.05 | JUNGLE Wukong +1.53 | JUNGLE Zaahen +1.15 | SUP Neeko +0.63 | TOP Gwen -0.6
LEC,2026-04-05,GIANTX vs SK Gaming,27,27.5,26.69,-0.81,0.4598,0.5402,-0.1724,-0.0276,,EV baixo,under,,0,-0.54,0.825,neutral,under bloqueado,SUP Karma -1.87 | MID Galio -1.59 | ADC Kaisa +1.4 | SUP Neeko +0.56 | MID Ryze -0.45
LEC,2026-04-05,GIANTX vs SK Gaming,43,27.5,27.37,-0.13,0.4935,0.5065,-0.1117,-0.0883,,EV baixo,over,,0,0.22,0.727,over,edge valido,JUNGLE Wukong +1.44 | MID Sylas +1.34 | TOP Renekton +1 | JUNGLE Dr. Mundo -0.85 | ADC Ashe -0.5
LEC,2026-04-05,G2 Esports vs Fnatic,12,27.5,27.47,-0.03,0.4986,0.5014,-0.1026,-0.0974,,EV baixo,under,,0,-0.48,0.85,neutral,under bloqueado,SUP Nami -1.46 | TOP KSante -1.23 | MID Orianna -0.99 | JUNGLE Zaahen +0.87 | JUNGLE Xin Zhao -0.84
LEC,2026-04-05,G2 Esports vs Fnatic,25,25.5,25.38,-0.12,0.4943,0.5057,-0.1102,-0.0898,,EV baixo,under,,0,-0.45,0.821,neutral,under bloqueado,SUP Lulu -1.94 | ADC Caitlyn -1.59 | JUNGLE Skarner +1.29 | MID Aurora -0.63 | SUP Bard +0.53
LEC,2026-04-05,G2 Esports vs Fnatic,25,25.5,26.16,0.66,0.5325,0.4675,-0.0414,-0.1586,,EV baixo,under,,0,0.9,0.8,over,edge valido,ADC Xayah +2.74 | SUP Rakan +1.66 | TOP Renekton +1.64 | TOP Kennen +1.45 | JUNGLE Maokai +1.43
LEC,2026-04-06,GIANTX vs Team Heretics,15,24.5,24.71,0.21,0.5102,0.4898,-0.0817,-0.1183,,EV baixo,under,,0,0.14,0.829,over,edge valido,JUNGLE Wukong +1.95 | SUP Karma -1.63 | SUP Alistar +1.19 | ADC Jhin -0.86 | ADC Varus +0.75
LEC,2026-04-06,GIANTX vs Team Heretics,29,22.5,23.23,0.73,0.5359,0.4641,-0.0354,-0.1646,,EV baixo,over,,0,0.32,0.815,over,edge valido,TOP Renekton +1.95 | JUNGLE Jarvan IV +1.4 | SUP Lulu -1.4 | MID Ahri +0.82 | ADC Yunara +0.52
LEC,2026-04-06,GIANTX vs Team Heretics,10,23.5,23.95,0.45,0.522,0.478,-0.0604,-0.1396,,EV baixo,under,,0,0.25,0.825,over,edge valido,ADC Kaisa +1.8 | SUP Bard +0.97 | SUP Nami -0.84 | MID Azir +0.69 | JUNGLE Sejuani -0.63
LEC,2026-04-06,Movistar KOI vs Team Vitality,30,24.5,25.51,1.01,0.549,0.451,-0.0117,-0.1883,,EV baixo,over,,0,0.94,0.882,over,edge valido,TOP Renekton +2.41 | ADC Corki +1.69 | MID Azir +1.19 | ADC Yunara +1.1 | JUNGLE Xin Zhao +0.85
LEC,2026-04-06,Team Vitality vs Movistar KOI,19,25.5,25.95,0.45,0.522,0.478,-0.0605,-0.1395,,EV baixo,under,,0,0.48,0.801,over,edge valido,MID Sylas +2.64 | JUNGLE Wukong +2.37 | SUP Karma -1.31 | TOP Ambessa +0.52 | ADC Ashe +0.47
LEC,2026-04-06,Movistar KOI vs Team Vitality,24,24.5,25.27,0.77,0.5377,0.4623,-0.0321,-0.1679,,EV baixo,under,,0,0.54,0.79,over,edge valido,JUNGLE Jarvan IV +2.03 | SUP Alistar +1.98 | TOP Rumble +1.73 | ADC Varus +1.38 | SUP Braum -1.19
LEC,2026-04-11,Natus Vincere vs Team Heretics,22,23.5,23.48,-0.02,0.4989,0.5011,-0.102,-0.098,,EV baixo,under,,0,0.42,0.838,over,edge valido,SUP Bard +1.38 | JUNGLE Xin Zhao +1.03 | ADC Caitlyn -0.67 | JUNGLE Pantheon +0.66 | TOP Ambessa +0.56
LEC,2026-04-11,Natus Vincere vs Team Heretics,28,22.5,24.67,2.17,0.6054,0.3946,0.0897,-0.2897,over,EV + edge,over,true,0.8,1.83,0.839,over,edge valido,ADC Xayah +2.8 | SUP Rakan +2.77 | JUNGLE Wukong +2.53 | TOP Rumble +1.83 | MID Ahri +1.52
LEC,2026-04-11,Team Vitality vs G2 Esports,33,24.5,25.42,0.92,0.5451,0.4549,-0.0187,-0.1813,,EV baixo,over,,0,1.18,0.841,over,edge valido,JUNGLE Jarvan IV +1.96 | TOP Rumble +1.71 | MID Ahri +1.47 | ADC Yunara +1.28 | SUP Bard +1.26
LEC,2026-04-11,Team Vitality vs G2 Esports,21,24.5,25.17,0.67,0.533,0.467,-0.0407,-0.1593,,EV baixo,under,,0,0.18,0.813,over,edge valido,SUP Rell +1.24 | MID Azir +0.96 | JUNGLE Xin Zhao +0.58 | MID LeBlanc -0.42 | JUNGLE Pantheon +0.23
LEC,2026-04-11,G2 Esports vs Team Vitality,9,24.5,24.35,-0.15,0.4926,0.5074,-0.1134,-0.0866,,EV baixo,under,,0,0.12,0.725,over,edge valido,TOP Aatrox +1.35 | MID Zoe +0.9 | TOP Sion +0.6 | JUNGLE Olaf -0.6 | JUNGLE Dr. Mundo +0.59
LEC,2026-04-11,SK Gaming vs Movistar KOI,37,24.5,25.74,1.24,0.5604,0.4396,0.0087,-0.2087,,EV baixo,over,,0,1.11,0.825,over,edge valido,JUNGLE Wukong +2.8 | SUP Nautilus +2.7 | TOP Rumble +2.36 | MID Ryze +1.35 | TOP Anivia +1.12
LEC,2026-04-11,Movistar KOI vs SK Gaming,20,24.5,26.17,1.67,0.5807,0.4193,0.0452,-0.2452,,EV baixo,under,,0,1.18,0.828,over,edge valido,TOP Renekton +2.56 | JUNGLE Jarvan IV +2.13 | MID Sylas +2.04 | ADC Sivir +1.95 | ADC Corki +1.88
LEC,2026-04-12,Team Vitality vs Shifters,26,23.5,25.05,1.55,0.5752,0.4248,0.0354,-0.2354,,EV baixo,over,,0,1.34,0.877,over,edge valido,TOP Rumble +2.18 | TOP Jayce +2.16 | JUNGLE Jarvan IV +2.15 | ADC Corki +1.97 | MID Azir +1.5
LEC,2026-04-12,Team Vitality vs Shifters,28,23.5,25.25,1.75,0.5849,0.4151,0.0528,-0.2528,over,EV + edge,over,true,0.8,1.51,0.839,over,edge valido,MID Akali +2.8 | JUNGLE Wukong +2.72 | TOP Renekton +2.39 | ADC Kaisa +1.9 | SUP Bard +1.6
LEC,2026-04-12,Team Vitality vs Shifters,28,24.5,25.08,0.58,0.5283,0.4717,-0.0491,-0.1509,,EV baixo,over,,0,1,0.724,over,edge valido,SUP Nautilus +2.49 | JUNGLE Ambessa +2.37 | TOP Zaahen +2.3 | SUP Neeko +1.74 | ADC Varus +1.28
LEC,2026-04-12,Team Heretics vs Karmine Corp,18,23.5,23.93,0.43,0.5212,0.4788,-0.0619,-0.1381,,EV baixo,under,,0,0.33,0.828,over,edge valido,MID Ahri +1.61 | SUP Bard +1.36 | MID Galio -0.69 | JUNGLE Vi +0.65 | JUNGLE Xin Zhao +0.64
LEC,2026-04-12,Team Heretics vs Karmine Corp,26,22.5,23.75,1.25,0.5614,0.4386,0.0106,-0.2106,,EV baixo,over,,0,1.04,0.852,over,edge valido,TOP Renekton +2.41 | ADC Corki +1.92 | ADC Yunara +1.61 | MID Ryze +1.25 | JUNGLE Pantheon +0.88
LEC,2026-04-13,SK Gaming vs Fnatic,31,25.5,25.36,-0.14,0.493,0.507,-0.1126,-0.0874,,EV baixo,over,,0,0.05,0.847,over,edge valido,MID Ahri +1.53 | JUNGLE Pantheon +0.82 | SUP Nami -0.77 | JUNGLE Xin Zhao +0.75 | SUP Karma -0.73
LEC,2026-04-13,SK Gaming vs Fnatic,34,25.5,26.57,1.07,0.5526,0.4474,-0.0053,-0.1947,,EV baixo,over,,0,0.83,0.848,over,edge valido,TOP Rumble +1.83 | SUP Neeko +1.65 | ADC Yunara +1.28 | MID Zed +0.61 | JUNGLE Vi +0.48
LEC,2026-04-13,GIANTX vs Shifters,21,25.5,26.44,0.94,0.5465,0.4535,-0.0163,-0.1837,,EV baixo,under,,0,0.96,0.864,over,edge valido,JUNGLE Wukong +2.19 | TOP Jayce +1.81 | JUNGLE Jarvan IV +1.48 | MID Ahri +1.13 | ADC Yunara +1
LEC,2026-04-13,Shifters vs GIANTX,25,25.5,26.03,0.53,0.5263,0.4737,-0.0526,-0.1474,,EV baixo,under,,0,0.81,0.834,over,edge valido,SUP Rakan +2.55 | TOP Renekton +1.98 | ADC Varus +1.08 | MID Azir +1.01 | SUP Karma -0.89
LEC,2026-04-18,Natus Vincere vs GIANTX,32,25.5,25.18,-0.32,0.4841,0.5159,-0.1287,-0.0713,,EV baixo,over,,0,0.01,0.828,over,edge valido,SUP Neeko +1.7 | ADC Kaisa +1.65 | MID Galio -0.99 | SUP Nami -0.97 | TOP Jax -0.93
LEC,2026-04-18,Natus Vincere vs GIANTX,26,25.5,25.85,0.35,0.5175,0.4825,-0.0684,-0.1316,,EV baixo,over,,0,0.11,0.777,over,edge valido,TOP Renekton +1.68 | JUNGLE Zaahen +0.97 | MID Ahri +0.89 | SUP Lulu -0.68 | ADC Jhin -0.51
LEC,2026-04-18,Natus Vincere vs GIANTX,22,25.5,25.56,0.06,0.5031,0.4969,-0.0944,-0.1056,,EV baixo,under,,0,0.1,0.804,over,edge valido,JUNGLE Skarner +1.41 | ADC Lucian -1.36 | SUP Milio -1.31 | TOP Jayce +1.31 | MID Sylas +1.29
LEC,2026-04-18,SK Gaming vs G2 Esports,34,25.5,26.55,1.05,0.5525,0.4475,-0.0054,-0.1946,,EV baixo,over,,0,0.59,0.842,over,edge valido,SUP Alistar +1.61 | MID Ahri +1.02 | ADC Varus +0.95 | SUP Bard +0.81 | TOP Gnar -0.69
LEC,2026-04-18,G2 Esports vs SK Gaming,32,27.5,27.53,0.03,0.5017,0.4983,-0.0969,-0.1031,,EV baixo,over,,0,0.27,0.865,over,edge valido,SUP Nami -1.19 | JUNGLE Jarvan IV +1.16 | ADC Corki +1.05 | MID Lissandra +0.98 | TOP Jayce +0.91
LEC,2026-04-19,Team Vitality vs GIANTX,26,25.5,25.86,0.36,0.5179,0.4821,-0.0678,-0.1322,,EV baixo,over,,0,0.23,0.794,over,edge valido,TOP Renekton +1.34 | JUNGLE Jarvan IV +1.02 | ADC Caitlyn -0.99 | ADC Varus +0.65 | SUP Bard +0.36
LEC,2026-04-19,Team Vitality vs GIANTX,27,26.5,25.83,-0.67,0.4665,0.5335,-0.1604,-0.0396,,EV baixo,over,,0,-0.33,0.832,neutral,under bloqueado,TOP Rumble +1.2 | TOP Jayce +1.03 | MID Syndra -0.95 | SUP Lulu -0.84 | ADC Jhin -0.77
LEC,2026-04-19,Movistar KOI vs Team Heretics,13,26.5,26.19,-0.31,0.4844,0.5156,-0.128,-0.072,,EV baixo,under,,0,-0.07,0.867,neutral,under bloqueado,SUP Karma -1.37 | TOP Rumble +1.19 | ADC Caitlyn -0.94 | MID Yone -0.83 | ADC Jhin -0.74
LEC,2026-04-19,Movistar KOI vs Team Heretics,28,24.5,25.77,1.27,0.5635,0.4365,0.0143,-0.2143,,EV baixo,over,,0,0.83,0.823,over,edge valido,MID Akali +2.8 | TOP Renekton +1.8 | JUNGLE Jarvan IV +1.56 | ADC Sivir +1.49 | ADC Yunara +1.1
LEC,2026-04-20,G2 Esports vs Shifters,26,26.5,26.98,0.48,0.5241,0.4759,-0.0566,-0.1434,,EV baixo,under,,0,0.3,0.847,over,edge valido,MID Anivia +2.16 | ADC Corki +1.38 | SUP Karma -1.28 | SUP Nami -0.82 | JUNGLE Nocturne +0.73
LEC,2026-04-20,G2 Esports vs Shifters,33,26.5,27.74,1.24,0.5622,0.4378,0.012,-0.212,,EV baixo,over,,0,1.07,0.869,over,edge valido,JUNGLE Wukong +2.13 | SUP Neeko +1.71 | ADC Kaisa +1.64 | TOP Jayce +1.24 | ADC Yunara +1.01
LEC,2026-04-20,SK Gaming vs Karmine Corp,23,28.5,28.28,-0.22,0.4888,0.5112,-0.1202,-0.0798,,EV baixo,under,,0,-0.08,0.874,neutral,under bloqueado,TOP Rumble +1.17 | ADC Caitlyn -1.12 | JUNGLE Skarner +0.93 | ADC Ashe -0.52 | SUP Seraphine -0.52
LEC,2026-04-20,SK Gaming vs Karmine Corp,42,27.5,27.63,0.13,0.5068,0.4932,-0.0877,-0.1123,,EV baixo,over,,0,0.3,0.821,over,edge valido,JUNGLE Jarvan IV +1.37 | ADC Corki +1.23 | ADC Yunara +0.97 | SUP Nami -0.92 | TOP Gnar -0.66
LEC,2026-04-24,Shifters vs Fnatic,22,27.5,27.07,-0.43,0.4784,0.5216,-0.139,-0.061,,EV baixo,under,,0,-0.67,0.842,neutral,under bloqueado,SUP Karma -1.93 | ADC Caitlyn -1.62 | SUP Nami -1.21 | TOP Jayce +1.08 | JUNGLE Jarvan IV +0.97
LEC,2026-04-24,Shifters vs Fnatic,34,27.5,27.52,0.02,0.5009,0.4991,-0.0983,-0.1017,,EV baixo,over,,0,0.11,0.843,over,edge valido,MID Anivia +1.68 | SUP Neeko +1.34 | TOP Ornn -1.05 | ADC Kalista -1.02 | SUP Renata Glasc -0.95
LEC,2026-04-24,Natus Vincere vs Karmine Corp,36,28.5,27.86,-0.64,0.4678,0.5322,-0.158,-0.042,,EV baixo,over,,0,-0.58,0.87,neutral,under bloqueado,SUP Karma -2.06 | ADC Ashe -1.09 | SUP Seraphine -1.09 | MID Annie +1.02 | JUNGLE Nocturne +0.79
LEC,2026-04-24,Natus Vincere vs Karmine Corp,23,28.5,28.05,-0.45,0.4772,0.5228,-0.141,-0.059,,EV baixo,under,,0,-0.66,0.873,neutral,under bloqueado,SUP Nami -1.66 | TOP Ambessa -1.26 | SUP Lulu -1.2 | JUNGLE Xin Zhao -0.93 | TOP Varus -0.68
LEC,2026-04-25,Natus Vincere vs Fnatic,21,28.5,26.98,-1.52,0.4237,0.5763,-0.2374,0.0374,,EV baixo,under,,0,-1.03,0.866,neutral,under bloqueado,SUP Karma -1.89 | MID Viktor -1.02 | MID Aurora -0.93 | ADC Ashe -0.93 | SUP Seraphine -0.93
LEC,2026-04-25,Natus Vincere vs Fnatic,20,27.5,26.79,-0.71,0.464,0.536,-0.1648,-0.0352,,EV baixo,under,,0,-0.59,0.856,neutral,under bloqueado,ADC Caitlyn -1.62 | SUP Nami -1.23 | MID Syndra -0.92 | TOP Ambessa -0.89 | ADC Corki +0.83
LEC,2026-04-25,Natus Vincere vs Fnatic,21,26.5,27.85,1.35,0.5681,0.4319,0.0226,-0.2226,,EV baixo,under,,0,1.48,0.86,over,edge valido,ADC Xayah +2.77 | SUP Rakan +1.99 | JUNGLE Wukong +1.91 | SUP Neeko +1.66 | MID Yone -1.3
LEC,2026-04-25,Karmine Corp vs Shifters,25,26.5,26.69,0.19,0.5095,0.4905,-0.0829,-0.1171,,EV baixo,under,,0,-0.16,0.867,neutral,under bloqueado,JUNGLE Ambessa +2.15 | ADC Caitlyn -1.31 | SUP Karma -1.28 | TOP Akali -0.67 | TOP Gnar -0.43
