league,date,game,actual,line,postPrediction,edge,overProbability,underProbability,evOver,evUnder,decisionSide,decisionReason,actualSide,correct,profit,draftDelta,draftConfidence,draftSignal,draftSignalReason,topPickEffects
LCK,2026-05-06,Hanwha Life Esports vs DN SOOPers,38,29.5,29.54,0.04,0.502,0.498,-0.0964,-0.1036,,EV baixo,over,,0,-0.1,0.758,neutral,under bloqueado,ADC Lucian -1.7 | JUNGLE Nocturne +1.4 | JUNGLE Naafiri +1.07 | MID Ryze -0.95 | TOP KSante -0.73
LCK,2026-05-07,KT Rolster vs Dplus KIA,13,29.5,28.39,-1.11,0.4473,0.5527,-0.1948,-0.0052,,EV baixo,under,,0,-1.1,0.841,neutral,under bloqueado,MID Orianna -2.29 | TOP Sion +1.49 | SUP Seraphine -1.47 | JUNGLE Xin Zhao -1.33 | JUNGLE Jarvan IV -1.32
LCK,2026-05-07,KT Rolster vs Dplus KIA,28,28.5,28.13,-0.37,0.4825,0.5175,-0.1315,-0.0685,,EV baixo,under,,0,-0.03,0.756,neutral,under bloqueado,JUNGLE Naafiri +1.5 | MID Viktor -1.18 | SUP Lux +0.96 | JUNGLE Skarner -0.67 | SUP Lulu -0.48
LCK,2026-05-07,BNK FearX vs HANJIN BRION,26,29.5,29.04,-0.46,0.4781,0.5219,-0.1394,-0.0606,,EV baixo,under,,0,-0.57,0.854,neutral,under bloqueado,JUNGLE Pantheon -1.75 | JUNGLE Nocturne +1.74 | SUP Bard -1.15 | TOP Gnar -1.06 | MID Ryze -0.89
LCK,2026-05-07,HANJIN BRION vs BNK FearX,34,30.5,29.8,-0.7,0.4666,0.5334,-0.1601,-0.0399,,EV baixo,over,,0,-0.32,0.775,neutral,under bloqueado,JUNGLE Vi +1.65 | SUP Seraphine -1.44 | ADC Ashe -1.28 | ADC Lucian -1.19 | TOP Zaahen -0.68
LCK,2026-05-08,T1 vs DN SOOPers,25,30.5,30.21,-0.29,0.4861,0.5139,-0.125,-0.075,,EV baixo,under,,0,-0.25,0.805,neutral,under bloqueado,JUNGLE Vi +1.65 | SUP Seraphine -1.37 | ADC Ziggs +1.31 | JUNGLE Xin Zhao -1.26 | ADC Ashe -1.22
LCK,2026-05-08,T1 vs DN SOOPers,22,30.5,29.86,-0.64,0.4696,0.5304,-0.1547,-0.0453,,EV baixo,under,,0,-0.35,0.826,neutral,under bloqueado,MID Orianna -2.38 | JUNGLE Nocturne +1.66 | MID Akali +1.24 | JUNGLE Jarvan IV -1.16 | TOP Gnar -1.05
LCK,2026-05-08,Gen.G vs Kiwoom DRX,34,29.5,28.77,-0.73,0.4653,0.5347,-0.1625,-0.0375,,EV baixo,over,,0,-0.98,0.856,neutral,under bloqueado,SUP Karma -2.34 | JUNGLE Pantheon -1.56 | TOP Sion +1.3 | SUP Seraphine -1.26 | JUNGLE Jarvan IV -1.12
LCK,2026-05-08,Gen.G vs Kiwoom DRX,26,29.5,29.9,0.4,0.5191,0.4809,-0.0656,-0.1344,,EV baixo,under,,0,-0.08,0.777,neutral,under bloqueado,JUNGLE Naafiri +1.48 | JUNGLE Xin Zhao -1.17 | MID Viktor -1.08 | ADC Lucian -0.91 | TOP Shen -0.51
LCK,2026-05-09,KT Rolster vs BNK FearX,21,29.5,28.9,-0.6,0.4713,0.5287,-0.1516,-0.0484,,EV baixo,under,,0,-0.5,0.817,neutral,under bloqueado,ADC Mel +1.35 | JUNGLE Xin Zhao -1.13 | SUP Seraphine -1.13 | ADC Ashe -1.12 | JUNGLE Jarvan IV -1.04
LCK,2026-05-09,KT Rolster vs BNK FearX,28,28.5,28.09,-0.41,0.4806,0.5194,-0.1348,-0.0652,,EV baixo,under,,0,0.07,0.816,neutral,delta fraco,JUNGLE Vi +1.83 | SUP Bard -0.89 | TOP Renekton -0.34 | ADC Yunara +0.28 | SUP Lulu -0.19
LCK,2026-05-09,HANJIN BRION vs Nongshim RedForce,19,29.5,29.5,0,0.5002,0.4998,-0.0996,-0.1004,,EV baixo,under,,0,-0.33,0.848,neutral,under bloqueado,TOP Rumble +1.96 | JUNGLE Xin Zhao -1.06 | JUNGLE Jarvan IV -0.97 | SUP Bard -0.87 | ADC Lucian -0.82
LCK,2026-05-09,HANJIN BRION vs Nongshim RedForce,31,28.5,27.87,-0.63,0.4699,0.5301,-0.1541,-0.0459,,EV baixo,over,,0,-0.46,0.798,neutral,under bloqueado,JUNGLE Pantheon -1.09 | SUP Nautilus +1.06 | SUP Seraphine -0.94 | ADC Ashe -0.93 | ADC Miss Fortune -0.56
LCK,2026-05-10,T1 vs Dplus KIA,23,26.5,26.54,0.04,0.5019,0.4981,-0.0965,-0.1035,,EV baixo,under,,0,-0.09,0.811,neutral,under bloqueado,TOP Rumble +1.52 | JUNGLE Xin Zhao -1.04 | ADC Ashe -0.91 | SUP Seraphine -0.91 | JUNGLE Trundle +0.66
LCK,2026-05-10,T1 vs Dplus KIA,37,26.5,26.82,0.32,0.5151,0.4849,-0.0729,-0.1271,,EV baixo,over,,0,0.58,0.824,over,edge valido,JUNGLE Vi +2.01 | TOP Sion +1.78 | MID Viktor -1.06 | SUP Neeko +1.05 | ADC Lucian -1
LCK,2026-05-10,Kiwoom DRX vs Hanwha Life Esports,36,28.5,28.18,-0.32,0.4849,0.5151,-0.1272,-0.0728,,EV baixo,over,,0,-0.27,0.835,neutral,under bloqueado,JUNGLE Xin Zhao -1.19 | SUP Nautilus +0.99 | SUP Bard -0.97 | JUNGLE Jarvan IV -0.88 | MID Cassiopeia +0.74
LCK,2026-05-10,Kiwoom DRX vs Hanwha Life Esports,34,28.5,29.02,0.52,0.5249,0.4751,-0.0552,-0.1448,,EV baixo,over,,0,0.18,0.799,neutral,delta fraco,JUNGLE Vi +1.92 | JUNGLE Lee Sin +1.84 | SUP Nami -1.27 | SUP Seraphine -1.2 | ADC Ashe -1.19
LCK,2026-05-10,Hanwha Life Esports vs Kiwoom DRX,38,29.5,29.72,0.22,0.5104,0.4896,-0.0813,-0.1187,,EV baixo,over,,0,0.13,0.794,neutral,delta fraco,JUNGLE Nocturne +1.66 | ADC Varus +1.49 | JUNGLE Pantheon -1.35 | SUP Poppy +1.16 | MID Aurora -0.43
LCK,2026-05-13,T1 vs Nongshim RedForce,28,30.5,29.2,-1.3,0.4384,0.5616,-0.2109,0.0109,,EV baixo,under,,0,-0.82,0.867,neutral,under bloqueado,TOP Sion +1.59 | JUNGLE Xin Zhao -1.47 | SUP Seraphine -1.32 | ADC Ashe -1.31 | JUNGLE Jarvan IV -1.15
LCK,2026-05-13,Nongshim RedForce vs T1,37,29.5,29.69,0.19,0.509,0.491,-0.0838,-0.1162,,EV baixo,over,,0,-0.24,0.763,neutral,under bloqueado,JUNGLE Pantheon -1.29 | SUP Nami -1.12 | TOP Rumble +1.07 | MID Akali +1.03 | ADC Lucian -0.91
LCK,2026-05-13,Dplus KIA vs DN SOOPers,23,28.5,27.9,-0.6,0.4714,0.5286,-0.1515,-0.0485,,EV baixo,under,,0,-0.12,0.802,neutral,under bloqueado,JUNGLE Xin Zhao -1.58 | TOP Sion +1.38 | JUNGLE Jarvan IV -1.27 | SUP Lux +0.87 | ADC Lucian -0.78
LCK,2026-05-13,Dplus KIA vs DN SOOPers,13,28.5,26.9,-1.6,0.4241,0.5759,-0.2366,0.0366,,EV baixo,under,,0,-1.13,0.844,neutral,under bloqueado,SUP Seraphine -1.33 | ADC Ashe -1.31 | JUNGLE Pantheon -1.18 | TOP Sylas -0.93 | TOP Gnar -0.88
LCK,2026-05-14,BNK FearX vs Gen.G,23,28.5,29,0.5,0.5238,0.4762,-0.0571,-0.1429,,EV baixo,under,,0,0.23,0.838,neutral,delta fraco,JUNGLE Vi +2.01 | TOP Sion +1.51 | MID Akali +1.41 | ADC Ashe -1.3 | SUP Seraphine -1.3
LCK,2026-05-14,BNK FearX vs Gen.G,28,27.5,28.28,0.78,0.5373,0.4627,-0.0328,-0.1672,,EV baixo,over,,0,0.35,0.858,neutral,delta fraco,JUNGLE Nocturne +2.03 | SUP Neeko +1.05 | TOP Gnar -0.7 | MID Ryze -0.69 | ADC Yunara +0.57
LCK,2026-05-14,Kiwoom DRX vs KT Rolster,26,28.5,28.24,-0.26,0.4875,0.5125,-0.1225,-0.0775,,EV baixo,under,,0,-0.41,0.872,neutral,under bloqueado,SUP Karma -1.84 | JUNGLE Xin Zhao -1.05 | JUNGLE Pantheon -1.01 | ADC Sivir +0.87 | SUP Bard -0.77
LCK,2026-05-14,KT Rolster vs Kiwoom DRX,33,28.5,28.56,0.06,0.5027,0.4973,-0.0952,-0.1048,,EV baixo,over,,0,-0.22,0.849,neutral,under bloqueado,MID Orianna -2.13 | JUNGLE Vi +1.99 | TOP Kennen -0.92 | JUNGLE Jarvan IV -0.76 | ADC Yunara +0.63
LCK,2026-05-14,Kiwoom DRX vs KT Rolster,38,29.5,29.62,0.12,0.5059,0.4941,-0.0893,-0.1107,,EV baixo,over,,0,0.55,0.762,over,edge valido,MID Hwei +2.74 | JUNGLE Naafiri +1.4 | SUP Neeko +1.02 | JUNGLE Poppy -0.93 | SUP Lux +0.7
LCK,2026-05-15,Hanwha Life Esports vs Dplus KIA,40,28.5,28.39,-0.11,0.4945,0.5055,-0.1098,-0.0902,,EV baixo,over,,0,-0.6,0.823,neutral,under bloqueado,MID Orianna -2.16 | SUP Karma -2.05 | JUNGLE Lee Sin +1.96 | ADC Ashe -1.47 | SUP Seraphine -1.45
LCK,2026-05-15,Hanwha Life Esports vs Dplus KIA,23,29.5,29.85,0.35,0.5167,0.4833,-0.07,-0.13,,EV baixo,under,,0,0.07,0.839,neutral,delta fraco,JUNGLE Nocturne +1.64 | JUNGLE Xin Zhao -1.51 | SUP Nami -0.61 | SUP Lulu -0.59 | MID Cassiopeia +0.58
LCK,2026-05-15,HANJIN BRION vs DN SOOPers,29,28.5,27.91,-0.59,0.472,0.528,-0.1503,-0.0497,,EV baixo,over,,0,-0.5,0.859,neutral,under bloqueado,JUNGLE Lee Sin +2.15 | SUP Karma -1.75 | TOP Sion +1.45 | ADC Ashe -1.3 | SUP Seraphine -1.3
LCK,2026-05-15,DN SOOPers vs HANJIN BRION,22,28.5,28.85,0.35,0.5165,0.4835,-0.0703,-0.1297,,EV baixo,under,,0,0.42,0.836,neutral,delta fraco,JUNGLE Vi +1.7 | JUNGLE Xin Zhao -1.46 | MID Akali +1.08 | SUP Neeko +0.92 | SUP Nami -0.75
LCK,2026-05-16,Gen.G vs T1,33,28.5,27.31,-1.19,0.4435,0.5565,-0.2017,0.0017,,EV baixo,over,,0,-1,0.848,neutral,under bloqueado,JUNGLE Xin Zhao -1.39 | JUNGLE Skarner -1.19 | SUP Seraphine -1.14 | ADC Ashe -1.14 | ADC Ezreal -0.54
LCK,2026-05-16,T1 vs Gen.G,48,29.5,29.52,0.02,0.5011,0.4989,-0.098,-0.102,,EV baixo,over,,0,0.52,0.803,over,edge valido,JUNGLE Lee Sin +2.15 | SUP Karma -1.65 | TOP Sion +1.45 | SUP Lux +1.03 | MID Anivia +0.74
LCK,2026-05-16,T1 vs Gen.G,46,30.5,29.99,-0.51,0.4757,0.5243,-0.1437,-0.0563,,EV baixo,over,,0,-0.26,0.817,neutral,under bloqueado,JUNGLE Pantheon -1.68 | MID Taliyah -1.23 | JUNGLE Vi +1.22 | TOP Jayce -0.76 | ADC Corki -0.66
LCK,2026-05-16,BNK FearX vs Nongshim RedForce,34,30.5,29.69,-0.81,0.4613,0.5387,-0.1697,-0.0303,,EV baixo,over,,0,-1.11,0.875,neutral,under bloqueado,JUNGLE Pantheon -1.71 | SUP Karma -1.71 | JUNGLE Jarvan IV -1.57 | MID Ryze -1.5 | SUP Nami -1.47
LCK,2026-05-16,BNK FearX vs Nongshim RedForce,26,31.5,30.55,-0.95,0.4547,0.5453,-0.1816,-0.0184,,EV baixo,under,,0,-0.47,0.797,neutral,under bloqueado,TOP Gnar -1.55 | SUP Lulu -1.26 | MID Galio -1.24 | JUNGLE Naafiri +1.21 | JUNGLE Nocturne +0.82
LCK,2026-05-17,KT Rolster vs Hanwha Life Esports,38,30.5,30.44,-0.06,0.4972,0.5028,-0.105,-0.095,,EV baixo,over,,0,-0.33,0.833,neutral,under bloqueado,JUNGLE Pantheon -1.58 | SUP Karma -1.54 | JUNGLE Jarvan IV -1.46 | TOP Sion +1.24 | MID Azir +0.89
LCK,2026-05-17,KT Rolster vs Hanwha Life Esports,30,32.5,32.71,0.21,0.5101,0.4899,-0.0819,-0.1181,,EV baixo,under,,0,-0.01,0.84,neutral,under bloqueado,JUNGLE Lee Sin +2.01 | SUP Seraphine -1.99 | ADC Ashe -1.94 | MID Ryze -1.52 | JUNGLE Vi +1.11
LCK,2026-05-17,KT Rolster vs Hanwha Life Esports,25,32.5,31.63,-0.87,0.4586,0.5414,-0.1746,-0.0254,,EV baixo,under,,0,-0.93,0.764,neutral,under bloqueado,JUNGLE Skarner -1.48 | ADC Lucian -1.47 | SUP Nami -1.33 | TOP Renekton -1.2 | TOP Olaf -1.11
LCK,2026-05-17,HANJIN BRION vs Kiwoom DRX,38,31.5,31.23,-0.27,0.487,0.513,-0.1234,-0.0766,,EV baixo,over,,0,-0.59,0.863,neutral,under bloqueado,JUNGLE Xin Zhao -2.16 | JUNGLE Lee Sin +2.04 | SUP Bard -1.64 | SUP Karma -1.31 | TOP Renekton -1.19
LCK,2026-05-17,HANJIN BRION vs Kiwoom DRX,17,32.5,32.49,-0.01,0.4996,0.5004,-0.1007,-0.0993,,EV baixo,under,,0,-0.24,0.856,neutral,under bloqueado,TOP Gnar -1.67 | ADC Lucian -1.62 | MID Ryze -1.53 | TOP Sion +1.25 | SUP Milio -1.1
LCK,2026-05-17,Kiwoom DRX vs HANJIN BRION,35,31.5,31.35,-0.15,0.493,0.507,-0.1126,-0.0874,,EV baixo,over,,0,-0.35,0.82,neutral,under bloqueado,SUP Elise +1.86 | JUNGLE Jarvan IV -1.21 | MID Viktor -0.99 | TOP Yorick -0.75 | TOP Jayce -0.56
LCK,2026-05-20,T1 vs Kiwoom DRX,29,33.5,33.04,-0.46,0.4782,0.5218,-0.1392,-0.0608,,EV baixo,under,,0,-0.23,0.84,neutral,under bloqueado,ADC Lucian -1.8 | MID Ryze -1.55 | SUP Milio -1.32 | JUNGLE Vi +0.91 | TOP Rumble +0.8
LCK,2026-05-20,T1 vs Kiwoom DRX,34,32.5,32.36,-0.14,0.4935,0.5065,-0.1117,-0.0883,,EV baixo,over,,0,-0.16,0.776,neutral,under bloqueado,JUNGLE Lee Sin +2.24 | JUNGLE Skarner -1.61 | SUP Karma -1.02 | ADC Ezreal -0.97 | MID Viktor -0.74
LCK,2026-05-20,Kiwoom DRX vs T1,31,33.5,33.37,-0.13,0.494,0.506,-0.1108,-0.0892,,EV baixo,under,,0,-0.15,0.799,neutral,under bloqueado,MID Orianna -2.33 | JUNGLE Xin Zhao -2.02 | ADC Kalista +1.05 | SUP Pyke +0.95 | ADC Ziggs +0.82
LCK,2026-05-20,Nongshim RedForce vs KT Rolster,25,32.5,31.7,-0.8,0.4617,0.5383,-0.169,-0.031,,EV baixo,under,,0,-0.38,0.851,neutral,under bloqueado,JUNGLE Lee Sin +2.2 | ADC Lucian -1.83 | MID Ryze -1.6 | SUP Nami -1.39 | SUP Milio -1.37
LCK,2026-05-20,KT Rolster vs Nongshim RedForce,30,31.5,30.41,-1.09,0.4481,0.5519,-0.1934,-0.0066,,EV baixo,under,,0,-0.99,0.878,neutral,under bloqueado,JUNGLE Xin Zhao -1.89 | TOP Gnar -1.6 | JUNGLE Jarvan IV -1.15 | SUP Lulu -1.14 | TOP Renekton -0.92
LCK,2026-05-20,KT Rolster vs Nongshim RedForce,33,30.5,30.35,-0.15,0.4926,0.5074,-0.1133,-0.0867,,EV baixo,over,,0,-0.6,0.814,neutral,under bloqueado,JUNGLE Skarner -1.37 | SUP Bard -1.37 | JUNGLE Pantheon -1.32 | SUP Karma -0.89 | MID Twisted Fate -0.69
LCK,2026-05-21,BNK FearX vs Hanwha Life Esports,44,30.5,30.42,-0.08,0.4963,0.5037,-0.1066,-0.0934,,EV baixo,over,,0,-0.22,0.831,neutral,under bloqueado,JUNGLE Xin Zhao -1.92 | MID Ryze -1.6 | JUNGLE Vi +0.87 | SUP Karma -0.85 | TOP Rumble +0.72
LCK,2026-05-21,Hanwha Life Esports vs BNK FearX,21,31.5,30.17,-1.33,0.4367,0.5633,-0.214,0.014,,EV baixo,under,,0,-1.4,0.837,neutral,under bloqueado,ADC Lucian -2.13 | SUP Seraphine -2.04 | ADC Ashe -1.99 | SUP Milio -1.68 | MID Mel -1.6
LCK,2026-05-21,Dplus KIA vs HANJIN BRION,33,28.5,28.22,-0.28,0.4864,0.5136,-0.1244,-0.0756,,EV baixo,over,,0,-0.45,0.863,neutral,under bloqueado,MID Orianna -2.27 | JUNGLE Pantheon -1.5 | SUP Bard -1.4 | JUNGLE Jarvan IV -1.26 | TOP Rumble +1.11
LCK,2026-05-21,HANJIN BRION vs Dplus KIA,18,29.5,29.17,-0.33,0.4844,0.5156,-0.128,-0.072,,EV baixo,under,,0,-0.15,0.851,neutral,under bloqueado,SUP Seraphine -2.07 | ADC Ashe -2.02 | JUNGLE Xin Zhao -1.86 | SUP Lux +1.6 | JUNGLE Vi +1
LCK,2026-05-21,HANJIN BRION vs Dplus KIA,20,28.5,28.07,-0.43,0.4793,0.5207,-0.1373,-0.0627,,EV baixo,under,,0,-0.23,0.845,neutral,under bloqueado,TOP Renekton -0.88 | JUNGLE Naafiri +0.79 | TOP Illaoi -0.61 | ADC Yunara -0.61 | SUP Neeko +0.57
LCK,2026-05-22,DN SOOPers vs Kiwoom DRX,22,28.5,28.35,-0.15,0.4929,0.5071,-0.1127,-0.0873,,EV baixo,under,,0,-0.4,0.834,neutral,under bloqueado,ADC Lucian -1.87 | JUNGLE Xin Zhao -1.56 | TOP Rumble +1.49 | SUP Milio -1.46 | JUNGLE Skarner -1.04
LCK,2026-05-22,Kiwoom DRX vs DN SOOPers,28,28.5,28.56,0.06,0.5029,0.4971,-0.0947,-0.1053,,EV baixo,under,,0,0.09,0.857,neutral,delta fraco,JUNGLE Lee Sin +2.4 | ADC Sivir +1.41 | TOP Gnar -1.21 | SUP Nautilus +1.09 | JUNGLE Pantheon -0.94
LCK,2026-05-22,KT Rolster vs Gen.G,17,29.5,29.23,-0.27,0.4873,0.5127,-0.1229,-0.0771,,EV baixo,under,,0,-0.25,0.864,neutral,under bloqueado,SUP Nami -1.2 | TOP Sion +1.05 | MID Ryze -0.92 | JUNGLE Pantheon -0.91 | JUNGLE Naafiri +0.64
LCK,2026-05-22,KT Rolster vs Gen.G,28,28.5,28.47,-0.03,0.4988,0.5012,-0.1022,-0.0978,,EV baixo,under,,0,-0.17,0.836,neutral,under bloqueado,SUP Seraphine -1.4 | ADC Ashe -1.38 | SUP Nautilus +1.29 | MID Galio -1.2 | JUNGLE Nocturne +0.94
LCK,2026-05-23,Dplus KIA vs BNK FearX,16,27.5,26.56,-0.94,0.4554,0.5446,-0.1802,-0.0198,,EV baixo,under,,0,-0.71,0.872,neutral,under bloqueado,ADC Lucian -1.62 | MID Orianna -1.44 | SUP Milio -1.25 | TOP Sion +1.01 | TOP Gnar -0.92
LCK,2026-05-23,BNK FearX vs Dplus KIA,37,26.5,26.22,-0.28,0.4867,0.5133,-0.1239,-0.0761,,EV baixo,over,,0,-0.05,0.87,neutral,under bloqueado,JUNGLE Lee Sin +2.7 | TOP Rumble +1.72 | SUP Seraphine -1.13 | ADC Ashe -1.11 | JUNGLE Xin Zhao -0.91
LCK,2026-05-23,Dplus KIA vs BNK FearX,24,27.5,27.51,0.01,0.5006,0.4994,-0.0989,-0.1011,,EV baixo,under,,0,0.25,0.819,neutral,delta fraco,SUP Poppy +1.57 | SUP Alistar +1.11 | JUNGLE Skarner -0.96 | ADC Miss Fortune +0.9 | JUNGLE Pantheon -0.76
LCK,2026-05-23,Hanwha Life Esports vs Nongshim RedForce,43,28.5,28.79,0.29,0.514,0.486,-0.0748,-0.1252,,EV baixo,over,,0,0.07,0.865,neutral,delta fraco,TOP Rumble +1.86 | ADC Lucian -1.74 | SUP Milio -1.39 | JUNGLE Xin Zhao -0.89 | MID Akali +0.87
LCK,2026-05-23,Nongshim RedForce vs Hanwha Life Esports,54,30.5,30.54,0.04,0.5018,0.4982,-0.0968,-0.1032,,EV baixo,over,,0,0.24,0.852,neutral,delta fraco,JUNGLE Vi +1.43 | ADC Ashe -1.29 | SUP Pyke +1.19 | ADC Ziggs +1.09 | SUP Nautilus +1.08
LCK,2026-05-23,Hanwha Life Esports vs Nongshim RedForce,36,31.5,31.07,-0.43,0.4795,0.5205,-0.1368,-0.0632,,EV baixo,over,,0,-0.93,0.878,neutral,under bloqueado,JUNGLE Lee Sin +2.18 | SUP Nami -1.97 | TOP Gnar -1.72 | MID Ryze -1.62 | JUNGLE Jarvan IV -1.17
LCK,2026-05-24,Gen.G vs DN SOOPers,25,28.5,28.1,-0.4,0.4809,0.5191,-0.1345,-0.0655,,EV baixo,under,,0,-0.58,0.866,neutral,under bloqueado,JUNGLE Lee Sin +2.13 | SUP Seraphine -1.83 | MID Ryze -1.63 | JUNGLE Skarner -1.57 | TOP Rumble +1.51
LCK,2026-05-24,Gen.G vs DN SOOPers,20,28.5,27.59,-0.91,0.4565,0.5435,-0.1783,-0.0217,,EV baixo,under,,0,-0.42,0.815,neutral,under bloqueado,ADC Lucian -2.1 | SUP Nami -1.77 | SUP Milio -1.72 | MID Akali +0.71 | TOP Sion +0.65
LCK,2026-05-24,T1 vs HANJIN BRION,18,29.5,29.67,0.17,0.5079,0.4921,-0.0858,-0.1142,,EV baixo,under,,0,0.41,0.837,neutral,delta fraco,JUNGLE Lee Sin +2.21 | SUP Pyke +2.06 | TOP Rumble +1.57 | MID Ryze -1.38 | SUP Lux +1.21
LCK,2026-05-24,T1 vs HANJIN BRION,29,27.5,26.87,-0.63,0.4698,0.5302,-0.1543,-0.0457,,EV baixo,over,,0,-1.04,0.89,neutral,under bloqueado,ADC Lucian -1.87 | SUP Milio -1.52 | SUP Seraphine -1.35 | JUNGLE Xin Zhao -1.04 | ADC Ashe -0.94
LCK,2026-05-27,Gen.G vs Hanwha Life Esports,28,29.5,29.09,-0.41,0.4806,0.5194,-0.135,-0.065,,EV baixo,under,,0,-0.55,0.889,neutral,under bloqueado,TOP Gnar -1.24 | SUP Karma -0.78 | JUNGLE Naafiri -0.77 | JUNGLE Jarvan IV -0.66 | SUP Bard -0.66
LCK,2026-05-27,Gen.G vs Hanwha Life Esports,43,29.5,29.55,0.05,0.5022,0.4978,-0.096,-0.104,,EV baixo,over,,0,0.19,0.832,neutral,delta fraco,JUNGLE Vi +1.89 | ADC Lucian -1.77 | TOP Rumble +1.5 | SUP Milio -1.44 | MID Ryze -1.27
LCK,2026-05-27,Gen.G vs Hanwha Life Esports,25,30.5,30.5,0,0.5002,0.4998,-0.0997,-0.1003,,EV baixo,under,,0,-0.22,0.813,neutral,under bloqueado,MID Orianna -1.99 | JUNGLE Lee Sin +1.94 | MID Galio -1.25 | SUP Nautilus +1.23 | ADC Sivir +1.19
LCK,2026-05-27,BNK FearX vs Kiwoom DRX,31,28.5,29.1,0.6,0.5286,0.4714,-0.0486,-0.1514,,EV baixo,over,,0,0.17,0.864,neutral,delta fraco,JUNGLE Lee Sin +1.86 | TOP Rumble +1.67 | MID Ryze -1.22 | JUNGLE Jarvan IV -0.79 | TOP KSante +0.65
LCK,2026-05-27,BNK FearX vs Kiwoom DRX,23,29.5,28.96,-0.54,0.4744,0.5256,-0.1461,-0.0539,,EV baixo,under,,0,-0.69,0.864,neutral,under bloqueado,TOP Gnar -1.39 | TOP Aurora +0.97 | SUP Karma -0.94 | JUNGLE Naafiri -0.93 | JUNGLE Pantheon -0.91
LCK,2026-05-27,Kiwoom DRX vs BNK FearX,32,29.5,28.5,-1,0.4524,0.5476,-0.1856,-0.0144,,EV baixo,over,,0,-0.71,0.853,neutral,under bloqueado,ADC Lucian -1.48 | MID Mel -1.46 | MID Ahri +1.16 | SUP Milio -1.14 | JUNGLE Xin Zhao -1.01
LCK,2026-05-28,DN SOOPers vs Nongshim RedForce,37,30.5,30.33,-0.17,0.4919,0.5081,-0.1146,-0.0854,,EV baixo,over,,0,0.32,0.871,neutral,delta fraco,JUNGLE Lee Sin +1.89 | JUNGLE Pantheon -0.92 | SUP Bard -0.84 | SUP Neeko +0.82 | TOP Sion +0.48
LCK,2026-05-28,DN SOOPers vs Nongshim RedForce,24,30.5,30.75,0.25,0.5121,0.4879,-0.0782,-0.1218,,EV baixo,under,,0,0.43,0.861,neutral,delta fraco,TOP Rumble +1.58 | SUP Yuumi +1.48 | MID Ryze -1.27 | TOP Galio +1.21 | JUNGLE Xin Zhao -1.19
LCK,2026-05-28,DN SOOPers vs Nongshim RedForce,24,29.5,29.42,-0.08,0.4961,0.5039,-0.1069,-0.0931,,EV baixo,under,,0,-0.05,0.854,neutral,under bloqueado,TOP Gnar -1.42 | SUP Nautilus +1.23 | JUNGLE Naafiri -1.07 | ADC Sivir +1.06 | SUP Karma -1
LCK,2026-05-28,T1 vs KT Rolster,16,29.5,29.3,-0.2,0.4906,0.5094,-0.1169,-0.0831,,EV baixo,under,,0,0.23,0.841,neutral,delta fraco,JUNGLE Vi +2.07 | TOP Rumble +1.59 | ADC Lucian -1.39 | MID Ryze -1.08 | SUP Milio -1.05
LCK,2026-05-28,T1 vs KT Rolster,37,26.5,26.98,0.48,0.5227,0.4773,-0.0591,-0.1409,,EV baixo,over,,0,0.52,0.875,over,edge valido,JUNGLE Lee Sin +2.34 | ADC Mel +1.67 | SUP Nautilus +1.42 | TOP Olaf -1.2 | SUP Seraphine -1.08
LCK,2026-05-29,Dplus KIA vs Kiwoom DRX,25,26.5,25.85,-0.65,0.4691,0.5309,-0.1557,-0.0443,,EV baixo,under,,0,-0.27,0.852,neutral,under bloqueado,JUNGLE Vi +1.9 | MID Orianna -1.83 | ADC Lucian -1.55 | SUP Nautilus +1.43 | TOP Gnar -1.26
LCK,2026-05-29,Dplus KIA vs Kiwoom DRX,18,25.5,25.66,0.16,0.5074,0.4926,-0.0867,-0.1133,,EV baixo,under,,0,-0.08,0.89,neutral,under bloqueado,JUNGLE Lee Sin +2.39 | MID Ryze -1.07 | SUP Seraphine -1.02 | TOP KSante +0.98 | TOP Zaahen +0.78
LCK,2026-05-29,Kiwoom DRX vs Dplus KIA,28,25.5,25.87,0.37,0.5177,0.4823,-0.0682,-0.1318,,EV baixo,over,,0,0.55,0.876,over,edge valido,TOP Rumble +1.6 | MID Ahri +1.52 | TOP Galio +0.75 | ADC Miss Fortune +0.72 | SUP Karma -0.58
LCK,2026-05-29,Gen.G vs HANJIN BRION,20,26.5,26.19,-0.31,0.4853,0.5147,-0.1265,-0.0735,,EV baixo,under,,0,-0.25,0.865,neutral,under bloqueado,JUNGLE Vi +2.07 | TOP Rumble +1.56 | SUP Rakan -1.53 | ADC Lucian -1.29 | MID Ryze -0.97
LCK,2026-05-29,Gen.G vs HANJIN BRION,32,25.5,26.52,1.02,0.5487,0.4513,-0.0123,-0.1877,,EV baixo,over,,0,0.64,0.866,over,edge valido,ADC Ziggs +2.39 | SUP Nautilus +1.79 | TOP Sion +1.28 | MID Mel -0.88 | TOP Ambessa +0.8
LCK,2026-05-30,KT Rolster vs DN SOOPers,34,26.5,25.76,-0.74,0.4647,0.5353,-0.1636,-0.0364,,EV baixo,over,,0,-0.25,0.875,neutral,under bloqueado,SUP Nautilus +1.76 | ADC Lucian -1.35 | TOP Sion +1.25 | MID Ryze -0.98 | TOP Gnar -0.88
