scenarioMove,league,date,game,actual,preLine,marketLine,draftDelta,side,bucket,hitRate,empiricalEv,decision,reason,resultSide,correct,profit
1,CBLOL,2026-04-11,Leviatan vs FURIA,24,26.5,27.5,0.82,over,bom,0.584,0.0512,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-11,paiN Gaming vs RED Canids,35,26.5,27.5,1.1,over,medio,0.562,0.0116,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-11,RED Canids vs paiN Gaming,32,26.5,27.5,0.69,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-12,Fluxo W7M vs Vivo Keyd Stars,46,26.5,27.5,1.08,over,medio,0.562,0.0116,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-12,Vivo Keyd Stars vs Fluxo W7M,18,28.5,27.5,-0.02,under,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-12,LOUD vs Los Grandes,18,27.5,28.5,0.19,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-12,LOUD vs Los Grandes,40,25.5,26.5,1.31,over,forte,0.611,0.0998,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-13,FURIA vs paiN Gaming,35,27.5,28.5,0.21,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-13,FURIA vs paiN Gaming,30,28.5,27.5,-0.32,under,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-13,paiN Gaming vs FURIA,19,29.5,30.5,0.61,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-13,RED Canids vs Leviatan,41,28.5,29.5,0.04,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-13,RED Canids vs Leviatan,23,29.5,30.5,0.59,over,fraco,0.47,-0.154,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-14,Vivo Keyd Stars vs Los Grandes,46,27.5,28.5,0.71,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-14,Vivo Keyd Stars vs Los Grandes,23,29.5,30.5,0.2,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-14,Vivo Keyd Stars vs Los Grandes,24,29.5,28.5,-0.38,under,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-14,LOUD vs Fluxo W7M,22,29.5,30.5,0.41,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-14,LOUD vs Fluxo W7M,22,28.5,27.5,-0.13,under,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-14,Fluxo W7M vs LOUD,20,27.5,28.5,0.77,over,bom,0.584,0.0512,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-18,Fluxo W7M vs FURIA,24,26.5,27.5,0.04,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-18,Fluxo W7M vs FURIA,28,25.5,26.5,0.37,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-18,Los Grandes vs paiN Gaming,30,27.5,28.5,0.46,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-18,Los Grandes vs paiN Gaming,23,27.5,28.5,0.03,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-18,Los Grandes vs paiN Gaming,25,26.5,27.5,0.45,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-19,LOUD vs Leviatan,23,25.5,26.5,1.28,over,forte,0.611,0.0998,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-19,LOUD vs Leviatan,31,25.5,26.5,0.68,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-19,LOUD vs Leviatan,34,25.5,26.5,0.79,over,bom,0.584,0.0512,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-19,Vivo Keyd Stars vs RED Canids,25,26.5,27.5,0.22,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-19,Vivo Keyd Stars vs RED Canids,24,25.5,26.5,0.75,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-19,RED Canids vs Vivo Keyd Stars,23,24.5,25.5,0.77,over,bom,0.584,0.0512,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-25,Los Grandes vs RED Canids,41,24.5,25.5,0.49,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-25,RED Canids vs Los Grandes,28,25.5,26.5,0.57,over,fraco,0.47,-0.154,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-25,paiN Gaming vs Fluxo W7M,39,25.5,26.5,0.89,over,bom,0.584,0.0512,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-25,Fluxo W7M vs paiN Gaming,19,26.5,27.5,0,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-26,FURIA vs LOUD,35,25.5,26.5,0.3,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-26,LOUD vs FURIA,26,26.5,27.5,0.25,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-26,FURIA vs LOUD,24,26.5,27.5,0.23,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-04-26,Vivo Keyd Stars vs Leviatan,38,26.5,27.5,0.71,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-04-26,Vivo Keyd Stars vs Leviatan,34,27.5,28.5,0.03,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-02,paiN Gaming vs Leviatan,14,28.5,27.5,-0.09,under,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-02,paiN Gaming vs Leviatan,27,26.5,25.5,0,under,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-02,RED Canids vs FURIA,36,26.5,27.5,0.56,over,fraco,0.47,-0.154,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-02,RED Canids vs FURIA,35,27.5,26.5,-0.9,under,bom,0.584,0.0512,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-02,FURIA vs RED Canids,26,28.5,29.5,0.03,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-03,Fluxo W7M vs Los Grandes,20,27.5,28.5,0.25,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-03,Los Grandes vs Fluxo W7M,34,27.5,26.5,-0.16,under,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-03,Los Grandes vs Fluxo W7M,35,27.5,26.5,-0.25,under,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-03,LOUD vs Vivo Keyd Stars,38,28.5,27.5,-0.11,under,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-03,LOUD vs Vivo Keyd Stars,19,28.5,27.5,-0.87,under,bom,0.584,0.0512,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-09,LOUD vs Vivo Keyd Stars,31,28.5,29.5,0.71,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-09,LOUD vs Vivo Keyd Stars,31,28.5,29.5,0.71,over,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-09,LOUD vs Vivo Keyd Stars,21,29.5,28.5,-0.65,under,leve,0.489,-0.1198,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-09,Vivo Keyd Stars vs LOUD,17,28.5,29.5,0.29,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,19,27.5,26.5,-0.09,under,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,35,26.5,27.5,1.04,over,medio,0.562,0.0116,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,25,28.5,29.5,1.01,over,medio,0.562,0.0116,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,29,27.5,28.5,1.19,over,medio,0.562,0.0116,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,27,27.5,26.5,-0.66,under,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-16,Fluxo W7M vs RED Canids,40,27.5,28.5,0,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-16,Fluxo W7M vs RED Canids,24,29.5,30.5,0.08,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-16,RED Canids vs Fluxo W7M,18,28.5,27.5,-0.19,under,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-16,RED Canids vs Fluxo W7M,25,27.5,28.5,0.12,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-17,LOUD vs FURIA,26,26.5,27.5,0.02,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-17,FURIA vs LOUD,23,25.5,24.5,-0.71,under,leve,0.489,-0.1198,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-17,FURIA vs LOUD,26,25.5,24.5,-0.24,under,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-23,Los Grandes vs Vivo Keyd Stars,32,26.5,27.5,0.43,over,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-23,Los Grandes vs Vivo Keyd Stars,29,26.5,25.5,-1.05,under,medio,0.562,0.0116,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-23,Los Grandes vs Vivo Keyd Stars,29,27.5,26.5,-0.7,under,leve,0.489,-0.1198,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-24,FURIA vs RED Canids,24,27.5,28.5,0.78,over,bom,0.584,0.0512,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-24,FURIA vs RED Canids,25,26.5,27.5,0.49,over,sem faixa,,,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-24,FURIA vs RED Canids,21,26.5,27.5,0.9,over,bom,0.584,0.0512,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-25,Los Grandes vs LOUD,28,25.5,24.5,0,under,sem faixa,,,pass,draft ruim no historico atual,over,,0
1,CBLOL,2026-05-25,Los Grandes vs LOUD,22,25.5,26.5,1.54,over,muito forte,0.63,0.134,pass,draft ruim no historico atual,under,,0
1,CBLOL,2026-05-25,Los Grandes vs LOUD,34,25.5,26.5,1.68,over,muito forte,0.63,0.134,pass,draft ruim no historico atual,over,,0
1,LEC,2026-01-26,SK Gaming vs Karmine Corp Blue,33,28.5,29.5,0.83,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-01-26,Shifters vs Los Ratones,34,27.5,28.5,0.52,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
1,LEC,2026-01-26,Team Vitality vs Fnatic,22,28.5,27.5,-0.34,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-01-26,G2 Esports vs Team Heretics,23,27.5,28.5,0.26,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-01-26,Natus Vincere vs Karmine Corp,22,27.5,28.5,0.41,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-01-26,Movistar KOI vs GIANTX,17,25.5,26.5,0.32,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-01-31,Team Heretics vs SK Gaming,31,25.5,26.5,1.17,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
1,LEC,2026-01-31,GIANTX vs Natus Vincere,43,26.5,27.5,0.17,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-01-31,Fnatic vs Shifters,29,27.5,28.5,0.62,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,over,,0
1,LEC,2026-01-31,G2 Esports vs Karmine Corp Blue,28,27.5,28.5,0.57,over,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
1,LEC,2026-01-31,Team Vitality vs Karmine Corp,21,26.5,27.5,0.76,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-01-31,Los Ratones vs Movistar KOI,24,26.5,27.5,0.31,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-01,Shifters vs Natus Vincere,34,26.5,27.5,0.15,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-01,Team Heretics vs Karmine Corp Blue,33,27.5,28.5,0.8,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-02-01,GIANTX vs Team Vitality,27,27.5,28.5,0.68,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-02-01,SK Gaming vs Movistar KOI,37,27.5,26.5,-0.38,under,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-01,Fnatic vs Karmine Corp,12,27.5,26.5,-0.31,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-01,G2 Esports vs Los Ratones,16,26.5,25.5,-0.12,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-02,Karmine Corp Blue vs Fnatic,22,26.5,27.5,0.85,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-02-02,SK Gaming vs GIANTX,24,27.5,28.5,0.82,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-02-02,Los Ratones vs Natus Vincere,23,26.5,27.5,0.7,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-02-02,G2 Esports vs Team Vitality,32,26.5,27.5,0.83,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-02-02,Team Heretics vs Movistar KOI,36,26.5,27.5,0.8,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-02-02,Karmine Corp vs Shifters,31,26.5,27.5,0.2,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-07,Team Heretics vs Fnatic,28,25.5,26.5,0.02,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-07,Karmine Corp Blue vs Shifters,25,27.5,28.5,0.8,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-02-07,SK Gaming vs Los Ratones,19,26.5,25.5,-0.08,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-07,G2 Esports vs Natus Vincere,35,25.5,26.5,0.81,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-02-07,Movistar KOI vs Team Vitality,33,26.5,27.5,0.06,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-07,Karmine Corp vs GIANTX,18,25.5,26.5,0.73,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-02-08,Los Ratones vs Team Vitality,35,25.5,26.5,0.43,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-08,GIANTX vs Karmine Corp Blue,33,26.5,27.5,0.28,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-08,Shifters vs SK Gaming,31,27.5,26.5,-0.17,under,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-08,Movistar KOI vs Natus Vincere,15,29.5,30.5,0.7,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-02-08,Team Heretics vs Karmine Corp,22,27.5,28.5,0.5,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-08,G2 Esports vs Fnatic,25,26.5,27.5,0.67,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-02-16,Natus Vincere vs Fnatic,29,27.5,28.5,0.25,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-16,Fnatic vs Natus Vincere,21,27.5,28.5,1.16,over,medio,0.562,0.0116,pass,EV historico baixo,under,,0
1,LEC,2026-02-16,Movistar KOI vs Team Vitality,50,26.5,25.5,-0.23,under,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-16,Movistar KOI vs Team Vitality,23,29.5,30.5,0.06,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-17,Team Heretics vs G2 Esports,18,26.5,25.5,-0.57,under,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
1,LEC,2026-02-17,G2 Esports vs Team Heretics,31,25.5,26.5,0.18,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-17,Karmine Corp vs GIANTX,20,26.5,27.5,0.13,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-17,GIANTX vs Karmine Corp,27,25.5,24.5,-0.86,under,bom,0.584,0.0512,under,edge draft valido,over,false,-1
1,LEC,2026-02-20,Movistar KOI vs Natus Vincere,24,26.5,25.5,-0.03,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-20,Movistar KOI vs Natus Vincere,24,25.5,24.5,-0.64,under,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-02-20,G2 Esports vs Karmine Corp,32,23.5,24.5,0.71,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,over,,0
1,LEC,2026-02-20,G2 Esports vs Karmine Corp,50,24.5,25.5,0.28,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-21,GIANTX vs Team Heretics,18,26.5,25.5,-0.17,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-21,GIANTX vs Team Heretics,24,26.5,27.5,0.03,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-21,GIANTX vs Team Heretics,13,26.5,25.5,-0.42,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-21,Team Vitality vs Fnatic,26,26.5,25.5,-0.46,under,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-21,Team Vitality vs Fnatic,34,26.5,27.5,0.23,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-22,Natus Vincere vs GIANTX,18,25.5,26.5,0.8,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-02-22,Natus Vincere vs GIANTX,27,23.5,24.5,0.99,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-02-22,GIANTX vs Natus Vincere,18,24.5,25.5,0.08,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-22,Team Vitality vs Karmine Corp,29,25.5,26.5,0.19,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-22,Team Vitality vs Karmine Corp,33,25.5,26.5,0.55,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
1,LEC,2026-02-22,Team Vitality vs Karmine Corp,22,26.5,27.5,0.25,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-23,G2 Esports vs Movistar KOI,28,26.5,27.5,0.56,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
1,LEC,2026-02-23,G2 Esports vs Movistar KOI,31,26.5,27.5,0.94,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-02-23,G2 Esports vs Movistar KOI,36,26.5,27.5,0.18,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-27,GIANTX vs Karmine Corp,30,25.5,26.5,1.25,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
1,LEC,2026-02-27,GIANTX vs Karmine Corp,19,24.5,25.5,0.37,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-02-27,GIANTX vs Karmine Corp,29,24.5,25.5,0.39,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-02-28,Movistar KOI vs Karmine Corp,21,25.5,26.5,1.64,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
1,LEC,2026-02-28,Movistar KOI vs Karmine Corp,19,25.5,26.5,1.49,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
1,LEC,2026-02-28,Movistar KOI vs Karmine Corp,28,24.5,25.5,1.07,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
1,LEC,2026-02-28,Movistar KOI vs Karmine Corp,14,25.5,26.5,1.06,over,medio,0.562,0.0116,pass,EV historico baixo,under,,0
1,LEC,2026-02-28,Movistar KOI vs Karmine Corp,19,23.5,24.5,0.35,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-03-01,G2 Esports vs Karmine Corp,22,24.5,25.5,1.34,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
1,LEC,2026-03-01,G2 Esports vs Karmine Corp,20,24.5,25.5,0.53,over,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
1,LEC,2026-03-01,G2 Esports vs Karmine Corp,28,23.5,24.5,1.56,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
1,LEC,2026-03-01,G2 Esports vs Karmine Corp,27,23.5,24.5,1.04,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
1,LEC,2026-03-01,G2 Esports vs Karmine Corp,43,23.5,24.5,1.28,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
1,LEC,2026-03-28,GIANTX vs Fnatic,20,23.5,24.5,1.65,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
1,LEC,2026-03-28,GIANTX vs Fnatic,25,23.5,24.5,0.53,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
1,LEC,2026-03-28,GIANTX vs Fnatic,35,22.5,23.5,1.62,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
1,LEC,2026-03-28,Team Vitality vs Karmine Corp,26,24.5,25.5,1.39,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
1,LEC,2026-03-28,Team Vitality vs Karmine Corp,42,25.5,26.5,1.5,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
1,LEC,2026-03-28,Team Vitality vs Karmine Corp,29,26.5,27.5,0.28,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-03-28,Movistar KOI vs Natus Vincere,29,25.5,26.5,0.43,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-03-28,Movistar KOI vs Natus Vincere,20,26.5,27.5,0.46,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-03-28,Movistar KOI vs Natus Vincere,44,25.5,26.5,0.53,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
1,LEC,2026-03-29,Team Heretics vs SK Gaming,24,27.5,28.5,0.25,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-03-29,SK Gaming vs Team Heretics,36,27.5,28.5,0.7,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,over,,0
1,LEC,2026-03-29,SK Gaming vs Team Heretics,33,28.5,29.5,0.79,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-03-29,Movistar KOI vs Fnatic,30,28.5,29.5,0.43,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-03-29,Movistar KOI vs Fnatic,32,29.5,30.5,0.02,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-03-30,SK Gaming vs Natus Vincere,27,29.5,30.5,0.05,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-03-30,SK Gaming vs Natus Vincere,46,29.5,30.5,0.18,over,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-03-30,SK Gaming vs Natus Vincere,23,31.5,30.5,-0.68,under,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-03-30,Team Vitality vs Team Heretics,20,29.5,30.5,0.76,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-03-30,Team Vitality vs Team Heretics,19,28.5,27.5,-0.32,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-04-04,SK Gaming vs Shifters,20,29.5,28.5,-0.35,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-04-04,SK Gaming vs Shifters,48,27.5,28.5,0.75,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-04-04,G2 Esports vs Team Heretics,16,28.5,27.5,-0.17,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-04-04,G2 Esports vs Team Heretics,18,26.5,27.5,0.4,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-04-04,Team Vitality vs Natus Vincere,25,27.5,28.5,0.92,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-04-04,Team Vitality vs Natus Vincere,33,26.5,25.5,-0.03,under,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-04-05,GIANTX vs SK Gaming,27,27.5,26.5,-0.34,under,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-04-05,GIANTX vs SK Gaming,43,27.5,28.5,0.64,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,over,,0
1,LEC,2026-04-05,G2 Esports vs Fnatic,12,27.5,26.5,-0.16,under,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-04-05,G2 Esports vs Fnatic,25,25.5,24.5,-0.13,under,sem faixa,,,pass,delta draft baixo,over,,0
1,LEC,2026-04-05,G2 Esports vs Fnatic,25,25.5,26.5,1.28,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
1,LEC,2026-04-06,GIANTX vs Team Heretics,15,24.5,25.5,0.69,over,leve,0.489,-0.1198,pass,linha ja moveu 1.0,under,,0
1,LEC,2026-04-06,GIANTX vs Team Heretics,29,23.5,24.5,0.93,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-04-06,GIANTX vs Team Heretics,10,23.5,24.5,0.06,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-04-06,Movistar KOI vs Team Vitality,30,24.5,25.5,0.78,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
1,LEC,2026-04-06,Team Vitality vs Movistar KOI,19,25.5,26.5,0.76,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-04-06,Movistar KOI vs Team Vitality,24,24.5,25.5,0.95,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-04-11,Natus Vincere vs Team Heretics,22,22.5,23.5,0.9,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
1,LEC,2026-04-11,Natus Vincere vs Team Heretics,28,23.5,24.5,1.76,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
1,LEC,2026-04-11,Team Vitality vs G2 Esports,33,24.5,25.5,1.17,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
1,LEC,2026-04-11,Team Vitality vs G2 Esports,21,25.5,26.5,0.02,over,sem faixa,,,pass,delta draft baixo,under,,0
1,LEC,2026-04-11,G2 Esports vs Team Vitality,9,24.5,23.5,-0.01,under,sem faixa,,,pass,delta draft baixo,under,,0
