league,date,game,actual,prePrediction,preLine,postPrediction,postLine,delta,changedLine,lean,actualSideVsPreLine,correct,draftConfidence,lineAdjustment,signalThreshold,signalReason,topPickEffects
LCS,2026-05-10,Team Liquid vs LYON,25,26.61,26.5,25.98,25.5,-0.63,true,under,under,true,0.773,-0.45,0,edge valido,TOP Jayce -1.5 | MID Twisted Fate -1.24 | ADC Ezreal -0.8 | JUNGLE Xin Zhao -0.77 | JUNGLE Jarvan IV -0.57
LCS,2026-05-10,LYON vs Team Liquid,29,25.97,25.5,25.44,25.5,-0.53,false,under,over,false,0.741,-0.23,0,edge valido,SUP Neeko +1.7 | TOP Rumble -1.63 | ADC Caitlyn -1.61 | SUP Milio -1.02 | ADC Lucian -0.73
LCS,2026-05-10,Team Liquid vs LYON,32,26.88,26.5,26.55,25.5,-0.33,true,under,over,false,0.74,-0.68,0,edge valido,SUP Nami -1.53 | JUNGLE Sejuani -1.36 | MID Viktor +1.35 | ADC Corki -0.9 | MID Sylas +0.74
LCS,2026-05-16,Cloud9 vs Team Liquid,28,27.31,26.5,27.27,26.5,-0.04,false,under,over,false,0.797,-0.68,0,edge valido,ADC Varus +2.12 | TOP Rumble -1.91 | SUP Nautilus +1.51 | SUP Neeko +1.4 | MID Twisted Fate -1.33
LCS,2026-05-16,Cloud9 vs Team Liquid,26,27.77,27.5,27.22,26.5,-0.55,true,under,under,true,0.819,-0.68,0,edge valido,TOP Sion +1.86 | ADC Caitlyn -1.71 | JUNGLE Xin Zhao -1.13 | MID Ryze -1.08 | ADC Ashe -0.61
LCS,2026-05-16,Shopify Rebellion vs Disguised,33,26.66,26.5,26.28,26.5,-0.37,false,under,over,false,0.784,-0.23,0,edge valido,TOP Rumble -1.85 | MID Cassiopeia +1.05 | ADC Lucian -0.92 | SUP Milio -0.9 | ADC Ashe -0.58
LCS,2026-05-16,Shopify Rebellion vs Disguised,35,27.58,26.5,27.09,26.5,-0.49,false,under,over,false,0.799,-0.68,0,edge valido,TOP Jayce -1.87 | ADC Caitlyn -1.83 | TOP Sion +1.59 | MID Anivia -1.33 | ADC Ezreal -1.29
LCS,2026-05-17,Dignitas vs Sentinels,10,27.09,26.5,26.26,25.5,-0.83,true,under,under,true,0.776,-0.68,0,edge valido,ADC Caitlyn -1.71 | JUNGLE Xin Zhao -1.62 | MID Ryze -1.59 | TOP Sion +1.43 | JUNGLE Jarvan IV -1.36
LCS,2026-05-17,Sentinels vs Dignitas,26,25.08,25.5,25.13,25.5,0.05,false,over,over,true,0.774,0,0,edge valido,TOP Ornn -2.36 | ADC Varus +2.28 | JUNGLE Naafiri -0.73 | TOP Renekton +0.66 | MID Hwei -0.59
LCS,2026-05-17,LYON vs FlyQuest,39,27.14,27.5,27.17,27.5,0.03,false,over,over,true,0.741,0,0,edge valido,TOP Sion +1.75 | SUP Nautilus +1.61 | ADC Senna +1.43 | SUP Milio -1.28 | TOP Jayce -1.23
LCS,2026-05-17,FlyQuest vs LYON,16,29.36,28.5,28.46,27.5,-0.89,true,under,under,true,0.803,-0.68,0,edge valido,ADC Caitlyn -2.06 | SUP Nami -2.03 | JUNGLE Jarvan IV -1.47 | ADC Corki -1.42 | JUNGLE Sejuani -1.37
LCS,2026-05-17,LYON vs FlyQuest,29,28.68,28.5,28.45,27.5,-0.23,true,under,over,false,0.783,-0.68,0,edge valido,TOP Rumble -1.57 | SUP Lulu -1 | ADC Yunara -0.76 | TOP Yorick -0.71 | JUNGLE Vi +0.34
LCS,2026-05-23,FlyQuest vs Cloud9,13,27.99,27.5,27.5,27.5,-0.49,false,under,under,true,0.824,-0.45,0,edge valido,TOP Sion +1.84 | SUP Nami -1.82 | TOP Rumble -1.6 | JUNGLE Xin Zhao -1.37 | MID Cassiopeia +1.24
LCS,2026-05-23,Cloud9 vs FlyQuest,22,26.04,26.5,25.85,26.5,-0.19,false,under,under,true,0.803,0.23,0,edge valido,ADC Caitlyn -1.61 | JUNGLE Jarvan IV -0.8 | MID Ryze -0.75 | SUP Bard +0.68 | MID Annie +0.56
LCS,2026-05-23,Cloud9 vs FlyQuest,17,24.64,25.5,25.43,26.5,0.79,true,over,under,false,0.667,0.68,0,edge valido,SUP Nautilus +2.47 | ADC Senna +2.39 | MID Sylas +2 | ADC Sivir +1.23 | JUNGLE Ambessa +0.62
LCS,2026-05-23,FlyQuest vs Cloud9,28,23.89,24.5,24.97,25.5,1.08,true,over,over,true,0.809,0.9,0,edge valido,SUP Neeko +2.26 | TOP Renekton +1.6 | JUNGLE Wukong +1.59 | MID Taliyah +1.03 | MID Aurora +0.98
LCS,2026-05-23,FlyQuest vs Cloud9,27,24.33,25.5,25.01,25.5,0.68,false,over,over,true,0.684,0.68,0,edge valido,ADC Jhin +2.24 | SUP Alistar +1.7 | MID Azir +1.23 | TOP Gnar +1.16 | JUNGLE Sejuani -0.97
LCS,2026-05-24,Team Liquid vs LYON,13,25.1,26.5,26,27.5,0.9,true,over,under,false,0.792,1.13,0,edge valido,TOP Sion +2.37 | ADC Jhin +2.15 | JUNGLE Wukong +1.42 | MID Anivia -0.95 | SUP Rell +0.94
LCS,2026-05-24,Team Liquid vs LYON,26,22.76,24.5,23.68,25.5,0.92,true,over,over,true,0.78,1.57,0,edge valido,SUP Nautilus +2.62 | ADC Senna +2.04 | TOP Ambessa +1.64 | JUNGLE Vi +1.61 | MID Aurora +1.3
LCS,2026-05-24,LYON vs Team Liquid,35,22.75,24.5,22.81,24.5,0.06,false,over,over,true,0.695,1.57,0,edge valido,MID Sylas +1.7 | ADC Caitlyn -1.11 | JUNGLE Xin Zhao -0.38 | SUP Braum +0.34 | ADC Mel +0.3
LCS,2026-05-24,LYON vs Team Liquid,13,24.21,25.5,24.23,25.5,0.02,false,over,under,false,0.801,1.13,0,edge valido,ADC Smolder -1.62 | TOP Renekton +1.38 | MID Cassiopeia +1.26 | SUP Nami -1.2 | TOP Gnar +1.09
LCS,2026-05-24,Team Liquid vs LYON,14,21.84,23.5,22.53,24.5,0.69,true,over,under,false,0.669,2.02,0,edge valido,MID Taliyah +1.33 | SUP Bard +1.3 | MID Annie +1.04 | ADC Aphelios +1 | SUP Sona +0.74
